,time,chanel1,chanel2,chanel3,chanel4,chanel5,chanel6,chanel7,chanel8,position
0,11.924886703491211,81,98,142,169,44,38,54,58,1
1,11.947565793991089,77,92,133,154,45,37,53,57,1
2,11.964270830154419,72,92,121,108,40,36,50,54,1
3,11.985056400299072,63,84,108,114,31,33,46,48,1
4,12.007442951202393,59,79,107,106,31,30,47,47,1
5,12.024772882461548,45,58,87,113,30,28,46,37,1
6,12.044901132583618,41,52,93,115,28,27,44,36,1
7,12.067376136779785,45,53,97,168,35,27,42,39,1
8,12.085026741027832,52,56,95,193,37,27,44,37,1
9,12.105517625808716,56,63,97,189,40,30,46,40,1
10,12.127505540847778,54,68,113,190,39,29,43,42,1
11,12.14989161491394,57,74,116,199,38,28,41,42,1
12,12.164342403411865,57,78,124,204,37,28,42,41,1
13,12.187611818313599,56,82,128,210,36,29,41,45,1
14,12.209948778152466,56,79,123,207,35,28,40,46,1
15,12.225033521652222,68,97,122,209,40,31,44,54,1
16,12.246814489364624,69,104,133,260,43,32,46,55,1
17,12.269804000854492,69,103,132,231,40,32,47,54,1
18,12.284868478775024,70,101,130,200,42,34,47,54,1
19,12.307364463806152,72,103,133,207,42,38,51,55,1
20,12.329745054244995,65,83,125,198,39,36,49,44,1
21,12.345192193984985,64,73,102,105,35,37,49,45,1
22,12.36752986907959,64,73,104,134,41,40,52,46,1
23,12.391068935394287,60,72,110,138,42,38,53,44,1
24,12.405107736587524,59,75,112,130,39,37,49,42,1
25,12.427277565002441,60,83,112,137,38,37,50,47,1
26,12.449769020080566,61,85,120,137,38,36,51,48,1
27,12.465017557144165,66,88,107,90,33,34,46,48,1
28,12.79480504989624,84,99,270,400,60,43,74,54,1
29,12.809805631637573,84,101,302,499,68,45,77,54,1
30,12.832362651824951,86,105,306,523,71,46,75,54,1
31,12.854909658432007,71,97,308,527,73,41,60,46,1
32,12.869856119155884,81,115,318,517,73,42,62,62,1
33,12.892349243164062,79,118,289,427,62,39,59,63,1
34,12.930046319961548,88,132,306,395,60,44,58,66,1
35,12.94515609741211,93,136,300,368,64,47,63,70,1
36,12.959810256958008,90,128,242,330,58,44,61,69,1
37,12.974942922592163,79,107,227,355,60,41,56,52,1
38,12.997333288192749,80,102,234,358,63,43,63,54,1
39,13.012568950653076,70,84,167,256,53,39,65,52,1
40,13.03533148765564,82,101,165,233,59,45,68,58,1
41,13.049834251403809,79,96,164,242,59,43,67,56,1
